,fluxes,reduced_costs
_TG_ER_b0928,0.0,-2.0
_TG_ER_b2930,0.0,-2.0
_TG_ER_b4232,0.0,-2.0
_TG_ER_b3697,0.0,-2.0
_TG_ER_b3925,0.0,-2.0
_TG_ER_b3430,0.0,-2.0
_TG_ER_b1854,0.0,-2.0
_TG_ER_b1676,0.0,-2.0
_TG_ER_b2708,1.990340939096158e-07,-2.0
_TG_ER_b3197,0.0,-2.0
_TG_ER_b0071,5.1010335578595187e-05,-2.0
_TG_ER_b0072,5.1010335578595187e-05,-2.0
_TG_ER_b0077,0.0,-2.0
_TG_ER_b0078,0.0,-2.0
_TG_ER_b3671,9.162269729174644e-06,-2.0
_TG_ER_b3670,9.162269729174644e-06,-2.0
_TG_ER_b0908,3.1075889454333528e-06,-2.0
_TG_ER_b1263,1.4670653386747136e-05,-2.0
_TG_ER_b1264,2.052794821307009e-06,-2.0
_TG_ER_b2599,1.457118787667665e-07,-2.0
_TG_ER_b2600,1.036677554446276e-06,-2.0
_TG_ER_b2329,2.310464522731502e-05,-2.0
_TG_ER_b1262,2.3651918315897653e-06,-2.0
_TG_ER_b2779,7.164863967287564e-05,-2.0
_TG_ER_b2925,0.0,-2.0
_TG_ER_b2097,0.0,-2.0
_TG_ER_b0963,0.0,-2.0
_TG_ER_b1702,0.0,-2.0
_TG_ER_b4025,5.303634750107421e-06,-2.0
_TG_ER_b2926,2.9217159370942545e-06,-2.0
_TG_ER_b1850,0.0,-2.0
_TG_ER_b0767,0.0001421203891701312,-2.0
_TG_ER_b3386,3.6548446847915887e-06,-2.0
_TG_ER_b2464,1.568489959582666e-05,-2.0
_TG_ER_b0008,0.0,-2.0
_TG_ER_b2465,0.00010010696729652446,-2.0
_TG_ER_b2935,0.0,-2.0
_TG_ER_b0678,0.0,-2.0
_TG_ER_b1478,0.0,-2.0
_TG_ER_b4269,0.0,-2.0
_TG_ER_b0493,0.0,-2.0
_TG_ER_b3588,0.0,-2.0
_TG_ER_b3003,0.0,-2.0
_TG_ER_b3011,0.0,-2.0
_TG_ER_b3903,0.0,-2.0
_TG_ER_b2411,0.0,-2.0
_TG_ER_b3996,0.0,-2.0
_TG_ER_b4390,0.0,-2.0
_TG_ER_b0639,2.905134662114989e-08,-2.0
_TG_ER_b2103,1.7817306907740915e-06,-2.0
_TG_ER_b2418,0.0,-2.0
_TG_ER_b3831,0.0,-2.0
_TG_ER_b4384,1.7650251080609095e-07,-2.0
_TG_ER_b3073,0.0,-2.0
_TG_ER_b3708,2.715953554192865e-06,-2.0
_TG_ER_b3008,0.0,-2.0
_TG_ER_b3614,0.0,-2.0
_TG_ER_b1134,0.0,-2.0
_TG_ER_b3642,3.8024558064944016e-07,-2.0
_TG_ER_b0415,2.890270131524071e-05,-2.0
_TG_ER_b3771,7.56732035740927e-06,-2.0
_TG_ER_b2293,0.0,-2.0
_TG_ER_b3885,0.0,-2.0
_TG_ER_b2579,0.0,-2.0
_TG_ER_b3114,2.0584903858075333e-06,-2.0
_TG_ER_b3952,0.0,-2.0
_TG_ER_b0902,2.0584903858075333e-06,-2.0
_TG_ER_b0903,0.0,-2.0
_TG_ER_b3951,0.0,-2.0
_TG_ER_b4152,0.0,-2.0
_TG_ER_b4153,0.0,-2.0
_TG_ER_b4154,0.0,-2.0
_TG_ER_b4151,0.0,-2.0
_TG_ER_b0871,2.5485624020647266e-05,-2.0
_TG_ER_b2297,0.0,-2.0
_TG_ER_b2458,8.244411140995423e-07,-2.0
_TG_ER_b3115,0.0,-2.0
_TG_ER_b1849,1.0237356435930428e-06,-2.0
_TG_ER_b2296,0.0,-2.0
_TG_ER_b3633,5.459902894200153e-08,-2.0
_TG_ER_b0174,7.258224872679545e-09,-2.0
_TG_ER_b0524,2.7299514471000764e-08,-2.0
_TG_ER_b0182,5.4599028942001415e-08,-2.0
_TG_ER_b0915,1.2236290749371234e-06,-2.0
_TG_ER_b2781,0.0,-2.0
