,biomass,biomass_diff,biomass_diff_ratio
HSDy_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLUtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
OCBT_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYALDtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
Htex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
DDGLCNtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
12PPDStex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
DAPtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
H2Otex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYBtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
H2tex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GTPtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYCLTtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYC3Ptex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYCtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
23PDE7pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLCptspp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
HMBS,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
HSTPT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
XTSNtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GNK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
3NTD9pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
Zn2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MEPCT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLUDy,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ZN2abcpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLYCLTDy,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
3NTD4pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
LYSDC,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
3NTD2pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ACGK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
3NTD7pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DIMPtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PPA2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
COBALT2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
CBIAT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
FALDH2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLYCAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
FRUURtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MANGLYCtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ASO3tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ASR,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLBRAN2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
CD2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
HG2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DAAD,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ISETACtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTPP5,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD3,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
FE3tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GUAPRT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLUSy,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
SHKK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
TYRTA,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PRAIi,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DHFR,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NAMNPP,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
4PEPTtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
THRD_L,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DPR,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MTAN,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTP5,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DUTPDP,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DADK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
E4PD,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ABUTD,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
H2Stex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
THRA2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NNDMBRT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ACNAMtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ACACtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
HACD3,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
XAND,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
RNDR2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GTPDPDP,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ETOHtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DHAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLYOX,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MG2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD1pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MMETtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
23PDE2pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GRXR,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
FACOAE160,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
FACOAE140,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PPGPPDP,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
CITtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ACGAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
23PDE4pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GGPTRCS,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
23PDE9pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
SARCOX,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GDPDPK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
G6Ptex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MOBDtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NI2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PAPSR2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
TYRPtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
THRPtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
R5Ptex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PSERtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLYC2Ptex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PSP_Lpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ZNabcpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ARABDI,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
TDP,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MSO3tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
CBLAT,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
HCYSMT2,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
UACGAMtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ACGAM1Ptex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
UDPGALtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
UDPGtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MALTabcpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
UDPACGALtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ASNNpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ARGDCpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GPDDA2pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
MG2uabcpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GPDDA4pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GPDDA3pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ASCBtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ARGtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ARBtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
AMPtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DALAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
BALAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
AGMtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ADEtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ALLK,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ALLPI,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ALAtex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
H2O2tex,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD2pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
DNTPPA,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTPP9,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTPP10,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
PEAMNOpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTPP11,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD10pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
GLUNpp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD3pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD6pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD7pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD9pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD5pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
NTD4pp,0.8769972144269671,2.6645352591003757e-15,3.0382482581103566e-15
ALLTNtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GTHS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FADRx2,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AKGtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PDE4,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ATHRDHr,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
LSERDHr,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
OBTFL,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G6PP,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MMCD,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GLNS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
TYMtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ASNtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PEtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DUMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
XMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3PEPTtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ANHGMtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FALDtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AMALT2,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MLTP1,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CYSDtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
HXAND,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PItex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PGtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PERD,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PCtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PYDAMK,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SUCOAS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
RPI,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
TPI,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PPPGO,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
HYD3pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MANptspp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NTD8,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GALCTD,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MLTG4,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
UDPGDC,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PUNP4,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AMAOTr,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ACGS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PDE1,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CU2tex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ALAALAr,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CLtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ACACT1r,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NTP1,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GALKr,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PANTS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DHQS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PGCD,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ADSL1r,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SERD_D,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FRUpts2pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PROtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SBTtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PFK,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PGM,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
UDPGPpp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NTD11pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DAMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
34dhpactex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SFGTHi,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GPDDA3,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MLTG5,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GLYCK,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GUI2,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MDDCP1pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DHBS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FMNRx,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
23DAPPAtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MALTHXtexi,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ALLtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PPPGO3,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
XYLUtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
THMtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FLVRx,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
RIBtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FORtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GSNtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GAMptspp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PLIPA1E180pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PGPP160pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ALAALAD,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
THIORDXi,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PDX5POi,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3OAR121,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3HAD80,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CUtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CA2tex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PPALtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PLIPA2A180pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PLIPA2A141pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DCMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PGPP120,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR180y,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR180x,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3HAD120,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3OAR120,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
LPLIPAL2A141,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FACOAE120,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN141,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN180,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN140,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PAT181,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G3PAT141,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR181y,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR181x,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR141x,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CYTBO3_4pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CFAS160G,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PLIPA2A140pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PGPP180pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AACPS8,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
IPDDI,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AACPS6,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
LPLIPAL2E180,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GPDDA4,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NTP10,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ACSERtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CYSDDS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SUCBZL,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SO2tex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
HOMtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CPPPGO2,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
CYSSADS,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
O2Stex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GAL1Ptex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MNtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SKMtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ADNK1,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G1Ptex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
UMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
IMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DTMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DGMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3OAS141,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
PLIPA1E160pp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GMPtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
HXCT,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
T2DECAI,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NO3tex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DURADx,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FACOAE100,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
FACOAE180,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN181,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN161,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
DASYN160,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR161x,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
EAR141y,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
3OAS161,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
MALtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ALAALAtex,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
KAS15,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
UPP3MT,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ORNDC,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
NTD11,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
AMALT4,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
LDH_D,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
HISTP,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
ECOAH7,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
GALCTND,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
G1PPpp,0.876997214426968,1.7763568394002505e-15,2.0254988387402377e-15
SUCDi,0.8769972144269682,1.5543122344752192e-15,1.772311483897708e-15
3HAD60,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3HAD100,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3HAD140,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL1A140pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3HAD160,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
DASYN120,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAS180,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL1A120pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAR100,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA2A120pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAR40,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAS121,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
EAR160x,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA2A160pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
GTHOXtex,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PGPP161pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL2E160,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
MLDCP1Bpp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
G3PAT120,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
MLDCP3App,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAR180,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL2A140,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
GTHRDtex,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
NADHPO,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAR60,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
GALCTNLtex,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL2A120,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA1A180pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA1A160pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA1A141pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA1A140pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
PLIPA1A120pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL2A180,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
LPLIPAL2A160,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
OXCDC,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
TUNGStex,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
FA140ACPHi,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
NADH18pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
NADH16pp,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
ACOAD6f,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
ACOAD3f,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
ACOAD5f,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
ACOAD7f,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
3OAR80,0.8769972144269691,6.661338147750939e-16,7.595620645275892e-16
